contrast,cluster,metric,delta,lower,upper,B_requested,B_valid,B_invalid,count_delta_le0,count_delta_ge0,p_two_sided,p_formula,minimum_p_resolution,uncertainty,estimator,model_lower,model_upper,comparator_lower,comparator_upper,group_field,group,N
subgroup_Gender_0,student,ROC_AUC,0.004913986544686333,0.003782045382438848,0.006151888179271415,5000,5000,0,0,5000,0.0003999200159968006,"min(1, 2*(min(count<=0,count>=0)+1)/(B_valid+1))",0.0003999200159968006,conditional on fixed fitted predictions; seed variability separate,paired cluster multiplicity weights,0.765152402767121,0.7980096114841179,0.7598505759701571,0.7933778297700389,Gender,0,40515
subgroup_Gender_0,student,Log_Loss,-0.0036097409838214967,-0.004673343095500446,-0.002582564890197179,5000,5000,0,5000,0,0.0003999200159968006,"min(1, 2*(min(count<=0,count>=0)+1)/(B_valid+1))",0.0003999200159968006,conditional on fixed fitted predictions; seed variability separate,paired cluster multiplicity weights,0.49362384757440786,0.5408923727241963,0.49661680232522437,0.5449645621918409,Gender,0,40515
subgroup_Gender_0,student,Brier,-0.00161074395530178,-0.0020482758664596597,-0.0012092138050741595,5000,5000,0,5000,0,0.0003999200159968006,"min(1, 2*(min(count<=0,count>=0)+1)/(B_valid+1))",0.0003999200159968006,conditional on fixed fitted predictions; seed variability separate,paired cluster multiplicity weights,0.16464425336977676,0.18313479705096136,0.1661691955996327,0.18488637284648685,Gender,0,40515
subgroup_Gender_0,student,ECE15,0.003489933832043225,0.000232127972162918,0.005425369445307803,5000,5000,0,80,4920,0.03239352129574085,"min(1, 2*(min(count<=0,count>=0)+1)/(B_valid+1))",0.0003999200159968006,conditional on fixed fitted predictions; seed variability separate,paired cluster multiplicity weights,0.010152890013228789,0.01824940376341188,0.007656463611234927,0.014893983695113796,Gender,0,40515
subgroup_Gender_1,student,ROC_AUC,0.003876936614084614,0.0027060791259872373,0.0051063404708711554,5000,5000,0,0,5000,0.0003999200159968006,"min(1, 2*(min(count<=0,count>=0)+1)/(B_valid+1))",0.0003999200159968006,conditional on fixed fitted predictions; seed variability separate,paired cluster multiplicity weights,0.7377646346958566,0.7629716812582628,0.7334785854229692,0.7594446107186272,Gender,1,54152
subgroup_Gender_1,student,Log_Loss,-0.0028857790938514594,-0.0037811517165034308,-0.0020138657326695566,5000,5000,0,5000,0,0.0003999200159968006,"min(1, 2*(min(count<=0,count>=0)+1)/(B_valid+1))",0.0003999200159968006,conditional on fixed fitted predictions; seed variability separate,paired cluster multiplicity weights,0.542262765914927,0.5709768835327916,0.5451261865322751,0.5739771398292438,Gender,1,54152
subgroup_Gender_1,student,Brier,-0.0012506726997000561,-0.0016244660150049697,-0.0008836746012809088,5000,5000,0,5000,0,0.0003999200159968006,"min(1, 2*(min(count<=0,count>=0)+1)/(B_valid+1))",0.0003999200159968006,conditional on fixed fitted predictions; seed variability separate,paired cluster multiplicity weights,0.1831168261933613,0.194746155686746,0.1843281537323386,0.1960087346953234,Gender,1,54152
subgroup_Gender_1,student,ECE15,0.0006245904179663945,-0.002951502795395339,0.004357906264890592,5000,5000,0,1711,3289,0.6846630673865227,"min(1, 2*(min(count<=0,count>=0)+1)/(B_valid+1))",0.0003999200159968006,conditional on fixed fitted predictions; seed variability separate,paired cluster multiplicity weights,0.005723768534779854,0.01157951573306269,0.004756952467894238,0.010901038644968036,Gender,1,54152
subgroup_Gender_2,student,ROC_AUC,0.003950538906676737,0.0028150875883328234,0.005209170866318351,5000,5000,0,0,5000,0.0003999200159968006,"min(1, 2*(min(count<=0,count>=0)+1)/(B_valid+1))",0.0003999200159968006,conditional on fixed fitted predictions; seed variability separate,paired cluster multiplicity weights,0.7468980911316363,0.7765899173179163,0.7424180968083052,0.7731244029543035,Gender,2,48885
subgroup_Gender_2,student,Log_Loss,-0.0031751705098864713,-0.004229496846922568,-0.0021664072218271274,5000,5000,0,5000,0,0.0003999200159968006,"min(1, 2*(min(count<=0,count>=0)+1)/(B_valid+1))",0.0003999200159968006,conditional on fixed fitted predictions; seed variability separate,paired cluster multiplicity weights,0.5337523636930497,0.5709364748825224,0.5367342435248568,0.5744183422172146,Gender,2,48885
subgroup_Gender_2,student,Brier,-0.0013150492368383115,-0.001720280617882823,-0.0009291719728297822,5000,5000,0,5000,0,0.0003999200159968006,"min(1, 2*(min(count<=0,count>=0)+1)/(B_valid+1))",0.0003999200159968006,conditional on fixed fitted predictions; seed variability separate,paired cluster multiplicity weights,0.18028370354787063,0.19473149215270508,0.1814764881554475,0.19615912939499516,Gender,2,48885
subgroup_Gender_2,student,ECE15,0.00037226490087014213,-0.003001286233033825,0.0038783986089537797,5000,5000,0,2008,2992,0.8034393121375725,"min(1, 2*(min(count<=0,count>=0)+1)/(B_valid+1))",0.0003999200159968006,conditional on fixed fitted predictions; seed variability separate,paired cluster multiplicity weights,0.005881454030552905,0.012332390569035474,0.005334570239874585,0.011857795822237227,Gender,2,48885
subgroup_PremiumPupil_3,student,ROC_AUC,0.004495616933884672,0.0030674741214396397,0.006067510799992667,5000,5000,0,0,5000,0.0003999200159968006,"min(1, 2*(min(count<=0,count>=0)+1)/(B_valid+1))",0.0003999200159968006,conditional on fixed fitted predictions; seed variability separate,paired cluster multiplicity weights,0.7251099920411223,0.7585952057543335,0.7203175079108038,0.7547674347128867,PremiumPupil,0.0,36053
subgroup_PremiumPupil_3,student,Log_Loss,-0.003506367061540394,-0.0047607220433266316,-0.0022553368140184066,5000,5000,0,5000,0,0.0003999200159968006,"min(1, 2*(min(count<=0,count>=0)+1)/(B_valid+1))",0.0003999200159968006,conditional on fixed fitted predictions; seed variability separate,paired cluster multiplicity weights,0.5624209426862896,0.5993086145492712,0.565668038415079,0.6032852183196022,PremiumPupil,0.0,36053
subgroup_PremiumPupil_3,student,Brier,-0.0014678592950428115,-0.0019472757302486266,-0.000985002245644011,5000,5000,0,5000,0,0.0003999200159968006,"min(1, 2*(min(count<=0,count>=0)+1)/(B_valid+1))",0.0003999200159968006,conditional on fixed fitted predictions; seed variability separate,paired cluster multiplicity weights,0.19214702622025515,0.2068941237639857,0.19361617653685143,0.20849116836707474,PremiumPupil,0.0,36053
subgroup_PremiumPupil_3,student,ECE15,-0.0018854246246497583,-0.004752894600117278,0.0028930809553545556,5000,5000,0,3538,1462,0.5850829834033193,"min(1, 2*(min(count<=0,count>=0)+1)/(B_valid+1))",0.0003999200159968006,conditional on fixed fitted predictions; seed variability separate,paired cluster multiplicity weights,0.006770139073274468,0.015057980634172059,0.007572999357581768,0.016193472092709674,PremiumPupil,0.0,36053
subgroup_PremiumPupil_4,student,ROC_AUC,0.003019941501884782,-2.428113728541458e-05,0.006096426311512084,5000,5000,0,134,4866,0.05398920215956809,"min(1, 2*(min(count<=0,count>=0)+1)/(B_valid+1))",0.0003999200159968006,conditional on fixed fitted predictions; seed variability separate,paired cluster multiplicity weights,0.7091564874323267,0.7600297860542718,0.7047991982028926,0.757946963344239,PremiumPupil,1.0,9107
subgroup_PremiumPupil_4,student,Log_Loss,-0.002502778519908988,-0.004723069972593119,-0.00015853914237334328,5000,5000,0,4907,93,0.03759248150369926,"min(1, 2*(min(count<=0,count>=0)+1)/(B_valid+1))",0.0003999200159968006,conditional on fixed fitted predictions; seed variability separate,paired cluster multiplicity weights,0.581357593393378,0.624283938165617,0.5836230534044174,0.6274984005453871,PremiumPupil,1.0,9107
subgroup_PremiumPupil_4,student,Brier,-0.0010425526958648679,-0.0019962488876879383,-1.6750441474779846e-05,5000,5000,0,4884,116,0.046790641871625675,"min(1, 2*(min(count<=0,count>=0)+1)/(B_valid+1))",0.0003999200159968006,conditional on fixed fitted predictions; seed variability separate,paired cluster multiplicity weights,0.19773224171936973,0.217059082450536,0.19855535157803036,0.2183259722169569,PremiumPupil,1.0,9107
subgroup_PremiumPupil_4,student,ECE15,-0.0032472994686607685,-0.009006980599804036,0.005838702556145792,5000,5000,0,3722,1278,0.5114977004599081,"min(1, 2*(min(count<=0,count>=0)+1)/(B_valid+1))",0.0003999200159968006,conditional on fixed fitted predictions; seed variability separate,paired cluster multiplicity weights,0.01804341673105014,0.03885656250012474,0.018779374588704392,0.04313315239380601,PremiumPupil,1.0,9107
subgroup_PremiumPupil_5,student,ROC_AUC,0.004318213415133276,0.0035171481536290156,0.005164017333512047,5000,5000,0,0,5000,0.0003999200159968006,"min(1, 2*(min(count<=0,count>=0)+1)/(B_valid+1))",0.0003999200159968006,conditional on fixed fitted predictions; seed variability separate,paired cluster multiplicity weights,0.7576473232455931,0.7782366367628628,0.7530709772722424,0.7740269657320765,PremiumPupil,nan,98405
subgroup_PremiumPupil_5,student,Log_Loss,-0.0031338994169116674,-0.00379166412462813,-0.0024842575721030964,5000,5000,0,5000,0,0.0003999200159968006,"min(1, 2*(min(count<=0,count>=0)+1)/(B_valid+1))",0.0003999200159968006,conditional on fixed fitted predictions; seed variability separate,paired cluster multiplicity weights,0.5116176407550448,0.538318078268698,0.5145589987380786,0.5415622605002299,PremiumPupil,nan,98405
subgroup_PremiumPupil_5,student,Brier,-0.001369813555331667,-0.0016367306159505643,-0.0011058967493205447,5000,5000,0,5000,0,0.0003999200159968006,"min(1, 2*(min(count<=0,count>=0)+1)/(B_valid+1))",0.0003999200159968006,conditional on fixed fitted predictions; seed variability separate,paired cluster multiplicity weights,0.17114511034899646,0.18154902182822472,0.17241741040217737,0.18298325534625334,PremiumPupil,nan,98405
subgroup_PremiumPupil_5,student,ECE15,0.0007304049989598294,-0.0017367587225705764,0.002903974748341028,5000,5000,0,1380,3620,0.5522895420915817,"min(1, 2*(min(count<=0,count>=0)+1)/(B_valid+1))",0.0003999200159968006,conditional on fixed fitted predictions; seed variability separate,paired cluster multiplicity weights,0.006519210967067499,0.011659805651508988,0.005906341709115964,0.010816807306345053,PremiumPupil,nan,98405
subgroup_history_bin_6,student,ROC_AUC,0.03527111574556829,0.005199200720477326,0.06667358696609935,5000,5000,0,67,4933,0.027194561087782444,"min(1, 2*(min(count<=0,count>=0)+1)/(B_valid+1))",0.0003999200159968006,conditional on fixed fitted predictions; seed variability separate,paired cluster multiplicity weights,0.5641412088209856,0.6439583093252558,0.5276428281162503,0.6091936282082296,history_bin,"(-1.0, 0.0]",965
subgroup_history_bin_6,student,Log_Loss,-0.006019349037781563,-0.011736413273018342,-0.00046134654234257673,5000,5000,0,4916,84,0.033993201359728054,"min(1, 2*(min(count<=0,count>=0)+1)/(B_valid+1))",0.0003999200159968006,conditional on fixed fitted predictions; seed variability separate,paired cluster multiplicity weights,0.5496302189805102,0.6304904051055984,0.5570988449154138,0.6354947062084648,history_bin,"(-1.0, 0.0]",965
subgroup_history_bin_6,student,Brier,-0.0023034897874855687,-0.00456340350891438,-0.0001185142347293299,5000,5000,0,4901,99,0.03999200159968006,"min(1, 2*(min(count<=0,count>=0)+1)/(B_valid+1))",0.0003999200159968006,conditional on fixed fitted predictions; seed variability separate,paired cluster multiplicity weights,0.18251669700816836,0.21914182089288975,0.1852053910018299,0.22129920126228772,history_bin,"(-1.0, 0.0]",965
subgroup_history_bin_6,student,ECE15,0.004884512510834976,-0.023502829051811107,0.01937869327775064,5000,5000,0,1858,3142,0.7434513097380524,"min(1, 2*(min(count<=0,count>=0)+1)/(B_valid+1))",0.0003999200159968006,conditional on fixed fitted predictions; seed variability separate,paired cluster multiplicity weights,0.0169237954119749,0.06982040553843205,0.01648470774033163,0.06284052471485906,history_bin,"(-1.0, 0.0]",965
subgroup_history_bin_7,student,ROC_AUC,0.0125721134848924,0.0048760797783198445,0.020215078580249117,5000,5000,0,3,4997,0.0015996800639872025,"min(1, 2*(min(count<=0,count>=0)+1)/(B_valid+1))",0.0003999200159968006,conditional on fixed fitted predictions; seed variability separate,paired cluster multiplicity weights,0.6905816558418595,0.7356719356547348,0.6767129555316899,0.723908284932458,history_bin,"(0.0, 4.0]",2747
subgroup_history_bin_7,student,Log_Loss,-0.007058734597263694,-0.011086522886976511,-0.0029828465401761576,5000,5000,0,5000,0,0.0003999200159968006,"min(1, 2*(min(count<=0,count>=0)+1)/(B_valid+1))",0.0003999200159968006,conditional on fixed fitted predictions; seed variability separate,paired cluster multiplicity weights,0.5310013562724201,0.5740379257783249,0.5373618585133368,0.5816417093444658,history_bin,"(0.0, 4.0]",2747
subgroup_history_bin_7,student,Brier,-0.0029176246634089464,-0.004568936547051807,-0.0012468212124242533,5000,5000,0,5000,0,0.0003999200159968006,"min(1, 2*(min(count<=0,count>=0)+1)/(B_valid+1))",0.0003999200159968006,conditional on fixed fitted predictions; seed variability separate,paired cluster multiplicity weights,0.17648115510798196,0.1952783599885985,0.1790451130105322,0.19836479254569547,history_bin,"(0.0, 4.0]",2747
subgroup_history_bin_7,student,ECE15,0.003583010937345324,-0.013173486633880398,0.016276211231679275,5000,5000,0,1814,3186,0.7258548290341932,"min(1, 2*(min(count<=0,count>=0)+1)/(B_valid+1))",0.0003999200159968006,conditional on fixed fitted predictions; seed variability separate,paired cluster multiplicity weights,0.015653687593827598,0.03966557366711511,0.014124557172217032,0.03667554099581134,history_bin,"(0.0, 4.0]",2747
subgroup_history_bin_8,student,ROC_AUC,0.005416078194470875,0.003918185896716123,0.006904790274662126,5000,5000,0,0,5000,0.0003999200159968006,"min(1, 2*(min(count<=0,count>=0)+1)/(B_valid+1))",0.0003999200159968006,conditional on fixed fitted predictions; seed variability separate,paired cluster multiplicity weights,0.7314851808921907,0.7506126843046069,0.7256850396836195,0.745684684091054,history_bin,"(19.0, 49.0]",29195
subgroup_history_bin_8,student,Log_Loss,-0.003891063058165223,-0.005161801071342514,-0.0026648536658545273,5000,5000,0,5000,0,0.0003999200159968006,"min(1, 2*(min(count<=0,count>=0)+1)/(B_valid+1))",0.0003999200159968006,conditional on fixed fitted predictions; seed variability separate,paired cluster multiplicity weights,0.5424578316736498,0.5642301114516914,0.546267025508288,0.5682720172833157,history_bin,"(19.0, 49.0]",29195
subgroup_history_bin_8,student,Brier,-0.001560728915053461,-0.0020043566158245187,-0.001106916845331932,5000,5000,0,5000,0,0.0003999200159968006,"min(1, 2*(min(count<=0,count>=0)+1)/(B_valid+1))",0.0003999200159968006,conditional on fixed fitted predictions; seed variability separate,paired cluster multiplicity weights,0.18283574772619174,0.19181065095121066,0.18439038925310736,0.19341431881335572,history_bin,"(19.0, 49.0]",29195
subgroup_history_bin_8,student,ECE15,0.0016589993163630794,-0.003587862326237398,0.006015779633111783,5000,5000,0,1522,3478,0.6090781843631273,"min(1, 2*(min(count<=0,count>=0)+1)/(B_valid+1))",0.0003999200159968006,conditional on fixed fitted predictions; seed variability separate,paired cluster multiplicity weights,0.008829655507958254,0.01759493457608582,0.007607514712848528,0.016091440673520686,history_bin,"(19.0, 49.0]",29195
subgroup_history_bin_9,student,ROC_AUC,0.009372616456720606,0.004515393751001609,0.01408879998329333,5000,5000,0,0,5000,0.0003999200159968006,"min(1, 2*(min(count<=0,count>=0)+1)/(B_valid+1))",0.0003999200159968006,conditional on fixed fitted predictions; seed variability separate,paired cluster multiplicity weights,0.7017072429944359,0.7444227820331502,0.6923597186354526,0.7356660361664594,history_bin,"(4.0, 9.0]",3479
subgroup_history_bin_9,student,Log_Loss,-0.004854980677878151,-0.007917421581916915,-0.0017232775624776051,5000,5000,0,4990,10,0.004399120175964807,"min(1, 2*(min(count<=0,count>=0)+1)/(B_valid+1))",0.0003999200159968006,conditional on fixed fitted predictions; seed variability separate,paired cluster multiplicity weights,0.5302189372842738,0.5695668514744023,0.5349043607380894,0.5749839855544963,history_bin,"(4.0, 9.0]",3479
subgroup_history_bin_9,student,Brier,-0.0019267033061830807,-0.003225607825088985,-0.0006038543954739325,5000,5000,0,4987,13,0.005598880223955209,"min(1, 2*(min(count<=0,count>=0)+1)/(B_valid+1))",0.0003999200159968006,conditional on fixed fitted predictions; seed variability separate,paired cluster multiplicity weights,0.17670045955086275,0.193435929276378,0.17853065789812353,0.19546619790745579,history_bin,"(4.0, 9.0]",3479
subgroup_history_bin_9,student,ECE15,-0.0010400655648532021,-0.01577831096987802,0.010014365393952559,5000,5000,0,3044,1956,0.7826434713057389,"min(1, 2*(min(count<=0,count>=0)+1)/(B_valid+1))",0.0003999200159968006,conditional on fixed fitted predictions; seed variability separate,paired cluster multiplicity weights,0.01631344101464348,0.03930593413514256,0.01879313252660242,0.04111739182315474,history_bin,"(4.0, 9.0]",3479
subgroup_history_bin_10,student,ROC_AUC,0.00342846035503519,0.0026259877331723303,0.004218201865003465,5000,5000,0,0,5000,0.0003999200159968006,"min(1, 2*(min(count<=0,count>=0)+1)/(B_valid+1))",0.0003999200159968006,conditional on fixed fitted predictions; seed variability separate,paired cluster multiplicity weights,0.7632752294324363,0.7845900021600325,0.7595957358960463,0.7814416274386522,history_bin,"(49.0, inf]",99180
subgroup_history_bin_10,student,Log_Loss,-0.0026935109137256052,-0.003354513162256931,-0.001995464640788938,5000,5000,0,5000,0,0.0003999200159968006,"min(1, 2*(min(count<=0,count>=0)+1)/(B_valid+1))",0.0003999200159968006,conditional on fixed fitted predictions; seed variability separate,paired cluster multiplicity weights,0.5260356021285514,0.5535417813565293,0.5286119237492594,0.5563918385667422,history_bin,"(49.0, inf]",99180
subgroup_history_bin_10,student,Brier,-0.0012106264220594631,-0.001486556112697278,-0.0009246770305720485,5000,5000,0,5000,0,0.0003999200159968006,"min(1, 2*(min(count<=0,count>=0)+1)/(B_valid+1))",0.0003999200159968006,conditional on fixed fitted predictions; seed variability separate,paired cluster multiplicity weights,0.17748792151807274,0.18822924206484873,0.178604436342909,0.1894215482354241,history_bin,"(49.0, inf]",99180
subgroup_history_bin_10,student,ECE15,0.00022846871411198472,-0.0019525954516632668,0.0025525126903276625,5000,5000,0,1919,3081,0.7678464307138573,"min(1, 2*(min(count<=0,count>=0)+1)/(B_valid+1))",0.0003999200159968006,conditional on fixed fitted predictions; seed variability separate,paired cluster multiplicity weights,0.004894502297440902,0.010334317782028432,0.004542233803517799,0.009796023918956334,history_bin,"(49.0, inf]",99180
subgroup_history_bin_11,student,ROC_AUC,0.006769195282284701,0.0037023141463465637,0.009739817720069623,5000,5000,0,0,5000,0.0003999200159968006,"min(1, 2*(min(count<=0,count>=0)+1)/(B_valid+1))",0.0003999200159968006,conditional on fixed fitted predictions; seed variability separate,paired cluster multiplicity weights,0.7260159140194621,0.7560220317731402,0.7187819818903652,0.7494544495330258,history_bin,"(9.0, 19.0]",7999
subgroup_history_bin_11,student,Log_Loss,-0.004346510292095207,-0.006382730357346472,-0.0022350744786103862,5000,5000,0,5000,0,0.0003999200159968006,"min(1, 2*(min(count<=0,count>=0)+1)/(B_valid+1))",0.0003999200159968006,conditional on fixed fitted predictions; seed variability separate,paired cluster multiplicity weights,0.5342134803328984,0.5652249569469715,0.538331555401954,0.569619341975532,history_bin,"(9.0, 19.0]",7999
subgroup_history_bin_11,student,Brier,-0.001829699820684455,-0.0026988929449617304,-0.000932816182931727,5000,5000,0,5000,0,0.0003999200159968006,"min(1, 2*(min(count<=0,count>=0)+1)/(B_valid+1))",0.0003999200159968006,conditional on fixed fitted predictions; seed variability separate,paired cluster multiplicity weights,0.17925429200298584,0.19240418773005002,0.1809690327147757,0.19421027742967248,history_bin,"(9.0, 19.0]",7999
subgroup_history_bin_11,student,ECE15,0.0035793422312244833,-0.006076958663234411,0.010651793617194568,5000,5000,0,1306,3694,0.5226954609078185,"min(1, 2*(min(count<=0,count>=0)+1)/(B_valid+1))",0.0003999200159968006,conditional on fixed fitted predictions; seed variability separate,paired cluster multiplicity weights,0.013770416950044632,0.030031516949461105,0.011415118738408657,0.027337667056142816,history_bin,"(9.0, 19.0]",7999
subgroup_route_12,student,ROC_AUC,-0.016063233044365077,-0.033570895386933156,0.0003240456869488622,5000,5000,0,4871,139,0.05598880223955209,"min(1, 2*(min(count<=0,count>=0)+1)/(B_valid+1))",0.0003999200159968006,conditional on fixed fitted predictions; seed variability separate,paired cluster multiplicity weights,0.6936616448191965,0.8716460184818295,0.7144720664365832,0.8837832863137646,route,parent,127
subgroup_route_12,student,Log_Loss,0.00755952159632467,-0.0006480009487911706,0.016913311628699048,5000,5000,0,191,4809,0.07678464307138572,"min(1, 2*(min(count<=0,count>=0)+1)/(B_valid+1))",0.0003999200159968006,conditional on fixed fitted predictions; seed variability separate,paired cluster multiplicity weights,0.49589147793130334,0.6821581094828922,0.48982020917131364,0.6720182182687837,route,parent,127
subgroup_route_12,student,Brier,0.003156688595010254,-0.0005241984802535398,0.00725061444676338,5000,5000,0,260,4740,0.10437912417516497,"min(1, 2*(min(count<=0,count>=0)+1)/(B_valid+1))",0.0003999200159968006,conditional on fixed fitted predictions; seed variability separate,paired cluster multiplicity weights,0.16850146190820256,0.2468095671881285,0.16653287649514414,0.24290905782694852,route,parent,127
subgroup_route_12,student,ECE15,-0.008337436475060606,-0.043387027088405715,0.024644346311734542,5000,5000,0,3635,1365,0.5462907418516296,"min(1, 2*(min(count<=0,count>=0)+1)/(B_valid+1))",0.0003999200159968006,conditional on fixed fitted predictions; seed variability separate,paired cluster multiplicity weights,0.13143964927164584,0.25884522118413,0.13993083299406192,0.26954175432439453,route,parent,127
subgroup_route_13,student,ROC_AUC,0.005863033943159568,0.0050079299316532514,0.00675136994695712,5000,5000,0,0,5000,0.0003999200159968006,"min(1, 2*(min(count<=0,count>=0)+1)/(B_valid+1))",0.0003999200159968006,conditional on fixed fitted predictions; seed variability separate,paired cluster multiplicity weights,0.7590729486611503,0.7755724428926907,0.7528977295843055,0.7700089022722103,route,question,102564
subgroup_route_13,student,Log_Loss,-0.004605340314245421,-0.005351169906813219,-0.0038962725707585247,5000,5000,0,5000,0,0.0003999200159968006,"min(1, 2*(min(count<=0,count>=0)+1)/(B_valid+1))",0.0003999200159968006,conditional on fixed fitted predictions; seed variability separate,paired cluster multiplicity weights,0.5362254385095047,0.5573842326673462,0.5406997475688836,0.5621603802061117,route,question,102564
subgroup_route_13,student,Brier,-0.0019451707933524354,-0.0022353453698384465,-0.0016571994299395096,5000,5000,0,5000,0,0.0003999200159968006,"min(1, 2*(min(count<=0,count>=0)+1)/(B_valid+1))",0.0003999200159968006,conditional on fixed fitted predictions; seed variability separate,paired cluster multiplicity weights,0.1811339118485089,0.18948397879922257,0.18301758071829394,0.19147213237274985,route,question,102564
subgroup_route_13,student,ECE15,0.0032538183540924016,4.128652400751395e-05,0.005097468731863405,5000,5000,0,113,4887,0.04559088182363527,"min(1, 2*(min(count<=0,count>=0)+1)/(B_valid+1))",0.0003999200159968006,conditional on fixed fitted predictions; seed variability separate,paired cluster multiplicity weights,0.00782034902666687,0.013107141631649824,0.005297653978440515,0.010234751056955068,route,question,102564
subgroup_route_14,student,ROC_AUC,-0.00041797648783314933,-0.0013113089555201241,0.0004537036893380995,5000,5000,0,4146,854,0.34193161367726455,"min(1, 2*(min(count<=0,count>=0)+1)/(B_valid+1))",0.0003999200159968006,conditional on fixed fitted predictions; seed variability separate,paired cluster multiplicity weights,0.7400997430380729,0.7645387407895845,0.7404867663026437,0.7648929743651356,route,subject,40790
subgroup_route_14,student,Log_Loss,0.0003577104379316465,-0.00031478145617849784,0.0010229653239205159,5000,5000,0,713,4287,0.2855428914217157,"min(1, 2*(min(count<=0,count>=0)+1)/(B_valid+1))",0.0003999200159968006,conditional on fixed fitted predictions; seed variability separate,paired cluster multiplicity weights,0.522778715353997,0.5532894663675957,0.5224007890078348,0.553063438923804,route,subject,40790
subgroup_route_14,student,Brier,5.3857799931389394e-05,-0.00020283108413396284,0.00031727453515203107,5000,5000,0,1664,3336,0.6658668266346731,"min(1, 2*(min(count<=0,count>=0)+1)/(B_valid+1))",0.0003999200159968006,conditional on fixed fitted predictions; seed variability separate,paired cluster multiplicity weights,0.1756624258170157,0.18766816416466445,0.17559356599486883,0.1876133889028619,route,subject,40790
subgroup_route_14,student,ECE15,-0.0003101098416833257,-0.0038406417943483585,0.0029749780865675254,5000,5000,0,2840,2160,0.8642271545690862,"min(1, 2*(min(count<=0,count>=0)+1)/(B_valid+1))",0.0003999200159968006,conditional on fixed fitted predictions; seed variability separate,paired cluster multiplicity weights,0.0054001008361305,0.012374424083431312,0.00584137391378452,0.012697987144281518,route,subject,40790
subgroup_support_bin_15,student,ROC_AUC,0.003468069484637737,0.0026791137290861217,0.004268450611610031,5000,5000,0,0,5000,0.0003999200159968006,"min(1, 2*(min(count<=0,count>=0)+1)/(B_valid+1))",0.0003999200159968006,conditional on fixed fitted predictions; seed variability separate,paired cluster multiplicity weights,0.7554928769118165,0.7727460632215285,0.7518723154213833,0.7694128482270144,support_bin,"(0.0, 4.0]",64877
subgroup_support_bin_15,student,Log_Loss,-0.002736207761586562,-0.00342186792178861,-0.0020379190668651237,5000,5000,0,5000,0,0.0003999200159968006,"min(1, 2*(min(count<=0,count>=0)+1)/(B_valid+1))",0.0003999200159968006,conditional on fixed fitted predictions; seed variability separate,paired cluster multiplicity weights,0.5375198410010532,0.5591130661297512,0.5400541054754383,0.5620147275067165,support_bin,"(0.0, 4.0]",64877
subgroup_support_bin_15,student,Brier,-0.0011327744802658857,-0.0013986717043378122,-0.000858128152614035,5000,5000,0,5000,0,0.0003999200159968006,"min(1, 2*(min(count<=0,count>=0)+1)/(B_valid+1))",0.0003999200159968006,conditional on fixed fitted predictions; seed variability separate,paired cluster multiplicity weights,0.18162411384179955,0.1902688465192957,0.1826884346972714,0.19142582074890513,support_bin,"(0.0, 4.0]",64877
subgroup_support_bin_15,student,ECE15,0.0022556073290815838,-0.0006002921376866093,0.004190724347674859,5000,5000,0,332,4668,0.1331733653269346,"min(1, 2*(min(count<=0,count>=0)+1)/(B_valid+1))",0.0003999200159968006,conditional on fixed fitted predictions; seed variability separate,paired cluster multiplicity weights,0.007319446231630152,0.013687459962131287,0.005593126527589171,0.011642052984966641,support_bin,"(0.0, 4.0]",64877
subgroup_support_bin_16,student,ROC_AUC,0.006667143197522041,0.0022582002679112922,0.011384337277409689,5000,5000,0,11,4989,0.004799040191961607,"min(1, 2*(min(count<=0,count>=0)+1)/(B_valid+1))",0.0003999200159968006,conditional on fixed fitted predictions; seed variability separate,paired cluster multiplicity weights,0.7312334987099367,0.7738823059613169,0.7239871918820211,0.7677891936168424,support_bin,"(19.0, 49.0]",3649
subgroup_support_bin_16,student,Log_Loss,-0.004677940272530434,-0.008345759173035119,-0.0010183625533970915,5000,5000,0,4963,37,0.015196960607878424,"min(1, 2*(min(count<=0,count>=0)+1)/(B_valid+1))",0.0003999200159968006,conditional on fixed fitted predictions; seed variability separate,paired cluster multiplicity weights,0.54368122963642,0.5894339224216643,0.547634427018651,0.5945428897549202,support_bin,"(19.0, 49.0]",3649
subgroup_support_bin_16,student,Brier,-0.0021675116668986583,-0.0037010407793496964,-0.0006402357743897782,5000,5000,0,4988,12,0.005198960207958408,"min(1, 2*(min(count<=0,count>=0)+1)/(B_valid+1))",0.0003999200159968006,conditional on fixed fitted predictions; seed variability separate,paired cluster multiplicity weights,0.18450217957794685,0.20298583631094208,0.18652046561599675,0.20541718676906537,support_bin,"(19.0, 49.0]",3649
subgroup_support_bin_16,student,ECE15,-0.0012099690958935622,-0.013591461277805842,0.01096318307129665,5000,5000,0,2983,2017,0.8070385922815437,"min(1, 2*(min(count<=0,count>=0)+1)/(B_valid+1))",0.0003999200159968006,conditional on fixed fitted predictions; seed variability separate,paired cluster multiplicity weights,0.019761749746326846,0.0437733407410401,0.020735765183912586,0.0450761969064086,support_bin,"(19.0, 49.0]",3649
